"","year","sex","db_bar.EDAT1899_1A7","monthly_income"
"1929",2021,"DONA","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1930",2021,"HOME","DE 35 A 44 ANYS","DE 7.001 A 9.000 EUROS"
"1931",2021,"DONA","DE 45 A 54 ANYS","MENYS DE 500 EUROS"
"1932",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1933",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1934",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1935",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1936",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1937",2021,"DONA","DE 18 A 24 ANYS","DE 3.001 A 5.000 EUROS"
"1938",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1939",2021,"DONA","DE 18 A 24 ANYS","DE 500 A 1.000 EUROS"
"1940",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1941",2021,"DONA","DE 18 A 24 ANYS","DE 1.001 A 1.500 EUROS"
"1942",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1943",2021,"HOME","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1944",2021,"DONA","DE 55 A 64 ANYS","NO CONTESTA"
"1945",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1946",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1947",2021,"HOME","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1948",2021,"HOME","DE 55 A 64 ANYS","DE 7.001 A 9.000 EUROS"
"1949",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1950",2021,"DONA","DE 25 A 34 ANYS","NO CONTESTA"
"1951",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1952",2021,"HOME","DE 45 A 54 ANYS","DE 5.001 A 7.000 EUROS"
"1953",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1954",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1955",2021,"DONA","DE 35 A 44 ANYS","NO HO SAP"
"1956",2021,"HOME","DE 35 A 44 ANYS","NO CONTESTA"
"1957",2021,"HOME","DE 18 A 24 ANYS","DE 2.501 A 3.000 EUROS"
"1958",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1959",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1960",2021,"HOME","DE 55 A 64 ANYS","NO CONTESTA"
"1961",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1962",2021,"DONA","DE 35 A 44 ANYS","MENYS DE 500 EUROS"
"1963",2021,"DONA","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1964",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1965",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1966",2021,"DONA","DE 35 A 44 ANYS","NO HO SAP"
"1967",2021,"DONA","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"1968",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1969",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1970",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1971",2021,"HOME","DE 18 A 24 ANYS","DE 2.001 A 2.500 EUROS"
"1972",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1973",2021,"HOME","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"1974",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1975",2021,"DONA","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1976",2021,"DONA","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1977",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1978",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1979",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1980",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1981",2021,"HOME","DE 35 A 44 ANYS","MÉS DE 9.000 EUROS"
"1982",2021,"HOME","DE 45 A 54 ANYS","NO CONTESTA"
"1983",2021,"DONA","DE 65 A 74 ANYS","NO CONTESTA"
"1984",2021,"DONA","DE 45 A 54 ANYS","NO CONTESTA"
"1985",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1986",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1987",2021,"HOME","DE 45 A 54 ANYS","DE 5.001 A 7.000 EUROS"
"1988",2021,"DONA","DE 55 A 64 ANYS","NO CONTESTA"
"1989",2021,"DONA","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"1990",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1991",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1992",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1993",2021,"HOME","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1994",2021,"HOME","DE 55 A 64 ANYS","DE 2.001 A 2.500 EUROS"
"1995",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1996",2021,"DONA","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1997",2021,"DONA","DE 45 A 54 ANYS","NO HO SAP"
"1998",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1999",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"2000",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"2001",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2002",2021,"HOME","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"2003",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2004",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"2005",2021,"HOME","DE 55 A 64 ANYS","DE 2.001 A 2.500 EUROS"
"2006",2021,"HOME","DE 55 A 64 ANYS","NO HO SAP"
"2007",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"2008",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2009",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2010",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2011",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"2012",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"2013",2021,"HOME","DE 18 A 24 ANYS","DE 1.501 A 2.000 EUROS"
"2014",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"2015",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"2016",2021,"DONA","DE 65 A 74 ANYS","DE 1.001 A 1.500 EUROS"
"2017",2021,"DONA","DE 45 A 54 ANYS","NO HO SAP"
"2018",2021,"DONA","DE 45 A 54 ANYS","DE 5.001 A 7.000 EUROS"
"2019",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"2020",2021,"HOME","DE 25 A 34 ANYS","NO CONTESTA"
"2021",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2022",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"2023",2021,"DONA","DE 35 A 44 ANYS","MÉS DE 9.000 EUROS"
"2024",2021,"DONA","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"2025",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2026",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"2027",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"2028",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"2029",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"2030",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"2031",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2032",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2033",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"2034",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"2035",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2036",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2037",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"2038",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2039",2021,"DONA","DE 25 A 34 ANYS","MENYS DE 500 EUROS"
"2040",2021,"HOME","DE 18 A 24 ANYS","DE 2.501 A 3.000 EUROS"
"2041",2021,"HOME","DE 45 A 54 ANYS","DE 5.001 A 7.000 EUROS"
"2042",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"2043",2021,"HOME","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"2044",2021,"HOME","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"2045",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2046",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2047",2021,"DONA","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"2048",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"2049",2021,"HOME","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"2050",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"2051",2021,"HOME","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"2052",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2053",2021,"HOME","DE 25 A 34 ANYS","DE 7.001 A 9.000 EUROS"
"2054",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2055",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2056",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2057",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2058",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2059",2021,"DONA","DE 18 A 24 ANYS","DE 500 A 1.000 EUROS"
"2060",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2061",2021,"HOME","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"2062",2021,"DONA","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"2063",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"2064",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"2065",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2066",2021,"HOME","DE 55 A 64 ANYS","DE 2.001 A 2.500 EUROS"
"2067",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"2068",2021,"HOME","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"2069",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"2070",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"2071",2021,"HOME","DE 18 A 24 ANYS","DE 1.501 A 2.000 EUROS"
"2072",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2073",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"2074",2021,"HOME","DE 18 A 24 ANYS","DE 1.001 A 1.500 EUROS"
"2075",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"2076",2021,"DONA","DE 55 A 64 ANYS","NO CONTESTA"
"2077",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"2078",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2079",2021,"HOME","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"2080",2021,"HOME","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"2081",2021,"HOME","DE 35 A 44 ANYS","MENYS DE 500 EUROS"
"2082",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"2083",2021,"DONA","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"2084",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2085",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"2086",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"2087",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"2088",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2089",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"2090",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"2091",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"2092",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2093",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"2094",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2095",2021,"HOME","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"2096",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"2097",2021,"DONA","DE 55 A 64 ANYS","DE 2.001 A 2.500 EUROS"
"2098",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"2099",2021,"DONA","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"2100",2021,"HOME","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"2101",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2102",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2103",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"2104",2021,"HOME","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"2105",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"2106",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"2107",2021,"HOME","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"2108",2021,"HOME","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"2109",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"2110",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"2111",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"2112",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2113",2021,"HOME","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"2114",2021,"DONA","DE 45 A 54 ANYS","NO CONTESTA"
"2115",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"2116",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2117",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"2118",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"2119",2021,"HOME","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"2120",2021,"HOME","DE 35 A 44 ANYS","NO CONTESTA"
"2121",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2122",2021,"DONA","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"2123",2021,"DONA","DE 45 A 54 ANYS","NO HO SAP"
"2124",2021,"HOME","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"2125",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"2126",2021,"HOME","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"2127",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2128",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"2129",2021,"HOME","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"2130",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2131",2021,"HOME","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"2132",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2133",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"2134",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"2135",2021,"DONA","DE 18 A 24 ANYS","NO HO SAP"
"2136",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"2137",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"2138",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"2139",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2140",2021,"HOME","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"2141",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2142",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2143",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2144",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2145",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2146",2021,"HOME","DE 45 A 54 ANYS","MENYS DE 500 EUROS"
"2147",2021,"HOME","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"2148",2021,"DONA","DE 25 A 34 ANYS","NO CONTESTA"
"2149",2021,"HOME","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"2150",2021,"DONA","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"2151",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"2152",2021,"HOME","DE 18 A 24 ANYS","NO HO SAP"
"2153",2021,"HOME","DE 65 A 74 ANYS","DE 2.001 A 2.500 EUROS"
"2154",2021,"DONA","DE 65 A 74 ANYS","NO CONTESTA"
"2155",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"2156",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2157",2021,"HOME","DE 65 A 74 ANYS","DE 3.001 A 5.000 EUROS"
"2158",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2159",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"2160",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"2161",2021,"DONA","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"2162",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2163",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2164",2021,"DONA","DE 55 A 64 ANYS","NO HO SAP"
"2165",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2166",2021,"DONA","DE 35 A 44 ANYS","NO HO SAP"
"2167",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2168",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"2169",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2170",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"2171",2021,"HOME","DE 45 A 54 ANYS","DE 5.001 A 7.000 EUROS"
"2172",2021,"DONA","DE 55 A 64 ANYS","NO CONTESTA"
"2173",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2174",2021,"HOME","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"2175",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"2176",2021,"HOME","DE 18 A 24 ANYS","DE 3.001 A 5.000 EUROS"
"2177",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2178",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"2179",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"2180",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"2181",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2182",2021,"HOME","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"2183",2021,"DONA","DE 45 A 54 ANYS","NO CONTESTA"
"2184",2021,"HOME","DE 45 A 54 ANYS","NO HO SAP"
"2185",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2186",2021,"DONA","DE 18 A 24 ANYS","DE 2.501 A 3.000 EUROS"
"2187",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"2188",2021,"DONA","DE 18 A 24 ANYS","DE 3.001 A 5.000 EUROS"
"2189",2021,"DONA","DE 35 A 44 ANYS","NO CONTESTA"
"2190",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2191",2021,"DONA","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"2192",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"2193",2021,"HOME","DE 18 A 24 ANYS","DE 1.501 A 2.000 EUROS"
"2194",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"2195",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2196",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2197",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"2198",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"2199",2021,"HOME","DE 18 A 24 ANYS","DE 2.501 A 3.000 EUROS"
"2200",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2201",2021,"HOME","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"2202",2021,"HOME","DE 55 A 64 ANYS","DE 2.001 A 2.500 EUROS"
"2203",2021,"DONA","DE 45 A 54 ANYS","NO CONTESTA"
"2204",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2205",2021,"HOME","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"2206",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"2207",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2208",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"2209",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"2210",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"2211",2021,"DONA","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"2212",2021,"HOME","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"2213",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2214",2021,"DONA","DE 18 A 24 ANYS","DE 2.501 A 3.000 EUROS"
"2215",2021,"HOME","DE 55 A 64 ANYS","NO CONTESTA"
"2216",2021,"DONA","DE 35 A 44 ANYS","NO HO SAP"
"2217",2021,"HOME","DE 45 A 54 ANYS","NO CONTESTA"
"2218",2021,"DONA","DE 25 A 34 ANYS","NO HO SAP"
"2219",2021,"HOME","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"2220",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"2221",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"2222",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"2223",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"2224",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"2225",2021,"HOME","DE 45 A 54 ANYS","NO HO SAP"
"2226",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"2227",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"2228",2021,"DONA","DE 65 A 74 ANYS","DE 3.001 A 5.000 EUROS"
"2229",2021,"HOME","DE 18 A 24 ANYS","DE 3.001 A 5.000 EUROS"
"2230",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2231",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"2232",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"2233",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"2234",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"2235",2021,"HOME","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"2236",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"2237",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"2238",2021,"DONA","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"2239",2021,"HOME","DE 25 A 34 ANYS","NO HO SAP"
"2240",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2241",2021,"HOME","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"2242",2021,"HOME","DE 55 A 64 ANYS","DE 5.001 A 7.000 EUROS"
"2243",2021,"HOME","DE 75 ANYS I MÉS","NO CONTESTA"
"2244",2021,"DONA","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"2245",2021,"HOME","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"2246",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"2247",2021,"HOME","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
